latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
46.96936,131.34039,329.34,1.07,1.03,2023-04-09,0206,T,86,6.1NRT,292.88,28.2,D
46.96709,131.354,311.61,1.07,1.03,2023-04-09,0206,T,62,6.1NRT,289.32,9.05,D
46.96493,131.25266,316.55,1.06,1.03,2023-04-09,0206,T,46,6.1NRT,293.15,10.59,D
46.95595,131.2495,320.82,1.06,1.03,2023-04-09,0206,T,45,6.1NRT,293.49,13.78,D
46.93792,131.30057,337.27,1.07,1.03,2023-04-09,0206,T,90,6.1NRT,293.68,36.63,D
46.93565,131.31415,324.12,1.07,1.03,2023-04-09,0206,T,57,6.1NRT,291.61,17.86,D
46.95819,131.12183,313.06,1.06,1.03,2023-04-09,0206,T,73,6.1NRT,293.57,9.35,D
46.73168,132.43512,300.93,1.16,1.07,2023-04-09,0206,T,43,6.1NRT,288.26,4.81,D
47.01602,130.71341,302.89,1.04,1.02,2023-04-09,0206,T,24,6.1NRT,286.74,3.51,D
46.93804,131.19438,348.18,1.06,1.03,2023-04-09,0206,T,95,6.1NRT,296.51,58.54,D
46.93582,131.20789,321.79,1.06,1.03,2023-04-09,0206,T,62,6.1NRT,293.99,15.26,D
46.92018,131.30276,329.15,1.07,1.03,2023-04-09,0206,T,79,6.1NRT,293.33,22.67,D
46.86551,131.57336,336.26,1.09,1.04,2023-04-09,0206,T,90,6.1NRT,294.26,39.35,D
46.86319,131.58717,357.17,1.09,1.04,2023-04-09,0206,T,99,6.1NRT,296.3,86.27,D
46.91117,131.2422,344.19,1.07,1.03,2023-04-09,0206,T,86,6.1NRT,294.67,46.09,D
46.86802,131.50131,319.87,1.08,1.04,2023-04-09,0206,T,74,6.1NRT,292.62,16.63,D
46.92223,131.11758,308.63,1.06,1.03,2023-04-09,0206,T,56,6.1NRT,293.71,5.09,D
46.91558,131.15799,321,1.06,1.03,2023-04-09,0206,T,70,6.1NRT,293.9,15.62,D
46.90667,131.21199,344.83,1.06,1.03,2023-04-09,0206,T,70,6.1NRT,294.83,46.99,D
46.94398,130.92697,304.76,1.05,1.02,2023-04-09,0206,T,26,6.1NRT,290.42,3.59,D
46.91327,131.11447,328.86,1.06,1.03,2023-04-09,0206,T,86,6.1NRT,294.26,25.69,D
46.86613,131.34134,349.28,1.07,1.03,2023-04-09,0206,T,96,6.1NRT,295.35,60.57,D
46.86385,131.35495,325.59,1.07,1.03,2023-04-09,0206,T,48,6.1NRT,293.77,18.7,D
46.82534,131.41364,331.6,1.08,1.04,2023-04-09,0206,T,87,6.1NRT,293.38,27.6,D
47.72632,124.68584,308.28,1.28,1.12,2023-04-09,0206,T,41,6.1NRT,293.5,7.22,D
46.83467,131.3015,315.11,1.07,1.03,2023-04-09,0206,T,28,6.1NRT,292.53,9.35,D
46.80239,131.4926,328.52,1.08,1.04,2023-04-09,0206,T,73,6.1NRT,291.89,24.88,D
47.7255,124.69599,311.15,1.27,1.12,2023-04-09,0206,T,59,6.1NRT,294.35,10.25,D
46.87497,131.00967,318.73,1.05,1.02,2023-04-09,0206,T,53,6.1NRT,290.24,13.4,D
46.86402,131.07674,321.82,1.06,1.03,2023-04-09,0206,T,81,6.1NRT,290.31,17.27,D
46.86182,131.09016,308.25,1.06,1.03,2023-04-09,0206,T,56,6.1NRT,289.07,4.83,D
46.83071,131.27928,316.61,1.07,1.03,2023-04-09,0206,T,61,6.1NRT,293.51,9.38,D
46.82846,131.29285,349.19,1.07,1.03,2023-04-09,0206,T,96,6.1NRT,296.03,61.46,D
46.80124,131.45663,326.4,1.08,1.04,2023-04-09,0206,T,48,6.1NRT,289.43,21.46,D
47.8761,123.07177,312.89,1.51,1.21,2023-04-09,0206,T,67,6.1NRT,297.48,10.35,D
46.88124,130.91307,313.21,1.05,1.02,2023-04-09,0206,T,71,6.1NRT,291.15,9.18,D
46.83068,131.22189,355.26,1.07,1.03,2023-04-09,0206,T,98,6.1NRT,297.95,75.07,D
46.82171,131.27612,325.89,1.07,1.03,2023-04-09,0206,T,73,6.1NRT,292.81,19.69,D
46.81946,131.28969,327.59,1.07,1.03,2023-04-09,0206,T,80,6.1NRT,294.11,22.6,D
46.7853,131.49461,335.13,1.08,1.04,2023-04-09,0206,T,39,6.1NRT,295.84,32.27,D
46.52243,132.99971,307.8,1.23,1.1,2023-04-09,0206,T,66,6.1NRT,284.56,11.99,D
46.88741,130.81693,322.16,1.04,1.02,2023-04-09,0206,T,41,6.1NRT,285.85,15.91,D
46.84831,131.0571,334.31,1.06,1.03,2023-04-09,0206,T,89,6.1NRT,292.26,30.71,D
46.84611,131.07051,342.68,1.06,1.03,2023-04-09,0206,T,93,6.1NRT,292.5,45.4,D
46.8417,131.09738,382.71,1.06,1.03,2023-04-09,0206,T,100,6.1NRT,300.3,171.8,D
46.83949,131.11084,325.86,1.06,1.03,2023-04-09,0206,T,84,6.1NRT,292.2,20.42,D
46.82169,131.21875,324.77,1.07,1.03,2023-04-09,0206,T,83,6.1NRT,294.86,19.39,D
46.80143,131.34087,330.42,1.07,1.03,2023-04-09,0206,T,78,6.1NRT,294.45,25.32,D
47.68512,124.78928,313.92,1.26,1.12,2023-04-09,0206,T,47,6.1NRT,295.28,11.18,D
46.8785,130.81387,336.69,1.04,1.02,2023-04-09,0206,T,79,6.1NRT,291.1,34.1,D
46.83715,131.06741,338.48,1.06,1.03,2023-04-09,0206,T,91,6.1NRT,293.55,36.4,D
46.83495,131.08084,355.34,1.06,1.03,2023-04-09,0206,T,98,6.1NRT,296.48,72.37,D
46.83274,131.09428,359.77,1.06,1.03,2023-04-09,0206,T,99,6.1NRT,296.78,84.74,D
46.83053,131.10773,335.21,1.06,1.03,2023-04-09,0206,T,81,6.1NRT,293.67,32,D
46.79015,131.35127,345.96,1.07,1.03,2023-04-09,0206,T,94,6.1NRT,296.01,52.03,D
46.78788,131.36482,357.62,1.08,1.04,2023-04-09,0206,T,99,6.1NRT,296.01,81.37,D
46.78559,131.37854,316.57,1.08,1.04,2023-04-09,0206,T,48,6.1NRT,291.19,10.21,D
46.60062,132.4521,308.3,1.17,1.08,2023-04-09,0206,T,67,6.1NRT,287.89,9.74,D
46.82599,131.07773,334.1,1.06,1.03,2023-04-09,0206,T,40,6.1NRT,294.51,26.53,D
46.82378,131.09117,328.96,1.06,1.03,2023-04-09,0206,T,36,6.1NRT,294.39,19.61,D
46.78339,131.33456,324.14,1.07,1.03,2023-04-09,0206,T,67,6.1NRT,293.74,17.63,D
46.76738,131.43015,336.02,1.08,1.04,2023-04-09,0206,T,66,6.1NRT,292.82,33.26,D
46.76508,131.44383,352.93,1.08,1.04,2023-04-09,0206,T,96,6.1NRT,294.71,65.72,D
47.8347,123.04319,307.76,1.52,1.22,2023-04-09,0206,T,46,6.1NRT,293.11,4.06,D
46.85205,130.86089,309.82,1.05,1.02,2023-04-09,0206,T,36,6.1NRT,289.26,4.37,D
46.82586,131.021,324.27,1.05,1.03,2023-04-09,0206,T,72,6.1NRT,292.32,17.33,D
46.82366,131.03439,323.65,1.06,1.03,2023-04-09,0206,T,83,6.1NRT,292.21,17.13,D
46.8126,131.1015,333.64,1.06,1.03,2023-04-09,0206,T,57,6.1NRT,294.61,27.68,D
46.75604,131.44064,342.75,1.08,1.04,2023-04-09,0206,T,82,6.1NRT,294.05,43,D
46.85394,130.79144,324.12,1.04,1.02,2023-04-09,0206,T,65,6.1NRT,291.35,17.26,D
46.80364,131.09839,329.29,1.06,1.03,2023-04-09,0206,T,61,6.1NRT,294.8,21.39,D
46.747,131.43742,331.78,1.08,1.04,2023-04-09,0206,T,70,6.1NRT,292.43,26.27,D
46.84504,130.78838,320.09,1.04,1.02,2023-04-09,0206,T,48,6.1NRT,291.05,13.2,D
46.79912,131.06842,334.68,1.06,1.03,2023-04-09,0206,T,71,6.1NRT,294.83,28.11,D
46.7969,131.08185,332.61,1.06,1.03,2023-04-09,0206,T,75,6.1NRT,295.47,25.02,D
46.74028,131.42055,351.76,1.08,1.04,2023-04-09,0206,T,97,6.1NRT,294.39,66.61,D
46.73796,131.43423,356.17,1.08,1.04,2023-04-09,0206,T,98,6.1NRT,295.16,75.16,D
46.73565,131.44794,334.89,1.08,1.04,2023-04-09,0206,T,49,6.1NRT,294.07,28.9,D
46.56851,132.40891,301.49,1.16,1.07,2023-04-09,0206,T,24,6.1NRT,288.7,4.34,D
46.56589,132.42354,301.98,1.17,1.07,2023-04-09,0206,T,33,6.1NRT,288.43,4.57,D
47.65631,124.57752,318.34,1.29,1.13,2023-04-09,0206,T,74,6.1NRT,290.91,20.42,D
46.74963,131.3083,365.05,1.07,1.03,2023-04-09,0206,T,100,6.1NRT,295.52,107.56,D
46.74734,131.3219,319.49,1.07,1.03,2023-04-09,0206,T,79,6.1NRT,294.44,15.12,D
46.72892,131.43103,369.33,1.08,1.04,2023-04-09,0206,T,100,6.1NRT,297.22,116.99,D
46.7266,131.44473,355.22,1.08,1.04,2023-04-09,0206,T,98,6.1NRT,296.28,71.98,D
46.55656,132.42007,303.56,1.17,1.07,2023-04-09,0206,T,52,6.1NRT,288.82,5.73,D
46.77898,131.07564,348.15,1.06,1.03,2023-04-09,0206,T,95,6.1NRT,295.08,56.32,D
46.72684,131.38678,351.33,1.08,1.04,2023-04-09,0206,T,96,6.1NRT,292.02,68.12,D
46.72453,131.40047,331.06,1.08,1.04,2023-04-09,0206,T,78,6.1NRT,290.13,26.76,D
46.71989,131.42784,346.81,1.08,1.04,2023-04-09,0206,T,88,6.1NRT,294.59,50.41,D
46.76996,131.08078,321.27,1.06,1.03,2023-04-09,0206,T,70,6.1NRT,287.52,17.47,D
47.61783,124.75125,314.81,1.26,1.12,2023-04-09,0206,T,70,6.1NRT,298.25,10.15,D
46.74993,131.14499,307.78,1.06,1.03,2023-04-09,0206,T,42,6.1NRT,290.66,6.1,D
46.69798,131.45763,327.38,1.08,1.04,2023-04-09,0206,T,48,6.1NRT,294.2,22.38,D
46.53742,132.39151,300.39,1.16,1.07,2023-04-09,0206,T,35,6.1NRT,286.34,3.97,D
46.81479,130.68854,323.22,1.04,1.02,2023-04-09,0206,T,52,6.1NRT,287,18.11,D
46.7004,131.38599,327.94,1.08,1.04,2023-04-09,0206,T,35,6.1NRT,291.8,22.51,D
46.69137,131.38274,316.83,1.08,1.04,2023-04-09,0206,T,41,6.1NRT,290.2,11.86,D
46.68908,131.39644,324.16,1.08,1.04,2023-04-09,0206,T,68,6.1NRT,290.97,19.63,D
46.77993,130.78812,307.95,1.04,1.02,2023-04-09,0206,T,57,6.1NRT,289.22,5.91,D
46.72968,131.0952,319.7,1.06,1.03,2023-04-09,0206,T,80,6.1NRT,285.36,16.33,D
47.62077,124.12285,317.86,1.34,1.15,2023-04-09,0206,T,64,6.1NRT,295.14,15.56,D
47.61904,124.14049,331.73,1.34,1.15,2023-04-09,0206,T,86,6.1NRT,297.14,39.27,D
47.60861,124.24564,315.57,1.33,1.14,2023-04-09,0206,T,70,6.1NRT,296.27,13.74,D
46.75104,130.79228,333.89,1.04,1.02,2023-04-09,0206,T,76,6.1NRT,290.11,30.48,D
46.4996,132.26886,307.59,1.15,1.07,2023-04-09,0206,T,54,6.1NRT,290.18,7.04,D
46.83453,130.21274,335.26,1.02,1.01,2023-04-09,0206,T,68,6.1NRT,287.19,34.57,D
46.83248,130.22572,348.5,1.02,1.01,2023-04-09,0206,T,72,6.1NRT,287.67,58.44,D
46.83044,130.23872,308.58,1.02,1.01,2023-04-09,0206,T,0,6.1NRT,283.69,6.51,D
46.74858,130.74965,327.91,1.04,1.02,2023-04-09,0206,T,63,6.1NRT,291.26,22.22,D
46.49031,132.26544,307.47,1.15,1.07,2023-04-09,0206,T,49,6.1NRT,292.39,6.74,D
46.49131,132.20419,311.12,1.15,1.07,2023-04-09,0206,T,71,6.1NRT,291.19,8.4,D
46.74733,130.6452,300.17,1.04,1.02,2023-04-09,0206,T,27,6.1NRT,282.05,3.34,D
46.74522,130.65837,304.24,1.04,1.02,2023-04-09,0206,T,58,6.1NRT,287.73,5.69,D
46.72181,130.80371,308.77,1.05,1.02,2023-04-09,0206,T,49,6.1NRT,288.71,8.21,D
46.4786,132.1931,312.28,1.15,1.07,2023-04-09,0206,T,72,6.1NRT,290.53,10.87,D
46.64485,131.15872,303.94,1.07,1.03,2023-04-09,0206,T,50,6.1NRT,285.22,4.94,D
47.55434,124.08419,313.77,1.35,1.15,2023-04-09,0206,T,35,6.1NRT,292.43,10.37,D
46.77962,130.14723,313.01,1.02,1.01,2023-04-09,0206,T,73,6.1NRT,283.41,9.52,D
46.50792,131.5735,321.39,1.1,1.04,2023-04-09,0206,T,81,6.1NRT,292.48,18.66,D
47.09971,127.54202,300.39,1.03,1.01,2023-04-09,0206,T,0,6.1NRT,264.94,7.31,D
46.74525,130.00787,305.54,1.02,1.01,2023-04-09,0206,T,62,6.1NRT,284.09,4.83,D
46.72597,129.89334,302.41,1.01,1.01,2023-04-09,0206,T,49,6.1NRT,282.88,2.77,D
47.42044,124.4035,308.96,1.3,1.13,2023-04-09,0206,T,21,6.1NRT,293.38,9.1,D
46.3492,131.85951,301.01,1.12,1.06,2023-04-09,0206,T,44,6.1NRT,286.65,4.34,D
46.99034,127.60121,304.81,1.03,1.01,2023-04-09,0206,T,60,6.1NRT,268.66,8.22,D
46.31914,131.86392,302.09,1.13,1.06,2023-04-09,0206,T,32,6.1NRT,287.03,4.56,D
46.31667,131.87817,302.02,1.13,1.06,2023-04-09,0206,T,24,6.1NRT,287.35,4.42,D
47.01729,127.11079,300.82,1.05,1.02,2023-04-09,0206,T,29,6.1NRT,279.72,3.41,D
46.25273,131.81941,302.18,1.12,1.06,2023-04-09,0206,T,23,6.1NRT,287.81,4.98,D
46.25029,131.83353,303.94,1.13,1.06,2023-04-09,0206,T,30,6.1NRT,288.5,5.76,D
46.19217,132.05473,304.82,1.15,1.07,2023-04-09,0206,T,60,6.1NRT,287.1,6.22,D
46.26371,131.58595,300.53,1.11,1.05,2023-04-09,0206,T,33,6.1NRT,286.4,4.24,D
47.23295,124.35037,328.98,1.3,1.13,2023-04-09,0206,T,64,6.1NRT,289.09,36.59,D
47.12218,125.29992,308.38,1.19,1.08,2023-04-09,0206,T,62,6.1NRT,286.02,7.07,D
46.19261,131.82803,309.32,1.13,1.06,2023-04-09,0206,T,68,6.1NRT,288.47,9.83,D
46.81543,127.45839,301.43,1.03,1.01,2023-04-09,0206,T,47,6.1NRT,279.26,3.68,D
46.38558,130.22514,311.76,1.03,1.01,2023-04-09,0206,T,39,6.1NRT,284.78,7.55,D
46.07395,132.08197,300.97,1.15,1.07,2023-04-09,0206,T,43,6.1NRT,287.45,4.36,D
46.07139,132.09645,301.82,1.16,1.07,2023-04-09,0206,T,49,6.1NRT,287.25,4.54,D
46.05864,132.16827,309.63,1.16,1.07,2023-04-09,0206,T,69,6.1NRT,287.97,10.45,D
46.05608,132.18268,302.5,1.16,1.07,2023-04-09,0206,T,44,6.1NRT,287.77,5.06,D
47.24476,123.17107,307.47,1.47,1.2,2023-04-09,0206,T,50,6.1NRT,286.35,7,D
46.34714,130.34914,312.92,1.03,1.02,2023-04-09,0206,T,46,6.1NRT,287.95,7.58,D
46.33252,130.3246,309.97,1.03,1.01,2023-04-09,0206,T,67,6.1NRT,287.27,6.39,D
47.1441,124.03837,317.46,1.34,1.15,2023-04-09,0206,T,71,6.1NRT,287.77,18.21,D
46.34827,130.16603,305.13,1.03,1.01,2023-04-09,0206,T,56,6.1NRT,285.73,3.62,D
46.3265,130.1861,330.28,1.03,1.01,2023-04-09,0206,T,85,6.1NRT,286.64,24.53,D
46.32445,130.19905,327.26,1.03,1.01,2023-04-09,0206,T,68,6.1NRT,286.84,19.95,D
46.31623,130.25092,340.37,1.03,1.01,2023-04-09,0206,T,68,6.1NRT,288.14,35.2,D
46.33041,129.98413,308.87,1.02,1.01,2023-04-09,0206,T,68,6.1NRT,285.56,6.58,D
46.23723,130.56816,308.46,1.04,1.02,2023-04-09,0206,T,49,6.1NRT,283.93,5.71,D
46.73071,127.04348,304.48,1.05,1.02,2023-04-09,0206,T,59,6.1NRT,280.42,5.16,D
46.27605,130.21053,321.08,1.03,1.01,2023-04-09,0206,T,26,6.1NRT,286.52,13.53,D
46.65438,127.55787,331.46,1.02,1.01,2023-04-09,0206,T,87,6.1NRT,285.75,28.83,D
46.65263,127.57099,308.98,1.02,1.01,2023-04-09,0206,T,67,6.1NRT,285.28,5.98,D
46.20966,130.51091,311.75,1.04,1.02,2023-04-09,0206,T,57,6.1NRT,288.45,7.51,D
46.63403,127.57271,307.75,1.02,1.01,2023-04-09,0206,T,66,6.1NRT,284.73,5.96,D
46.19395,130.49191,313.31,1.04,1.02,2023-04-09,0206,T,73,6.1NRT,288.09,8.81,D
46.24306,130.12527,310.66,1.03,1.01,2023-04-09,0206,T,70,6.1NRT,285.24,7.85,D
46.24103,130.13818,307.29,1.03,1.01,2023-04-09,0206,T,65,6.1NRT,284.57,5.47,D
46.68203,126.99608,317.08,1.05,1.02,2023-04-09,0206,T,77,6.1NRT,280.14,14.6,D
46.6803,127.00951,317.75,1.05,1.02,2023-04-09,0206,T,78,6.1NRT,280.01,15.24,D
46.85447,125.49802,310,1.16,1.07,2023-04-09,0206,T,65,6.1NRT,286.84,9.03,D
46.87739,125.20779,306.76,1.19,1.08,2023-04-09,0206,T,47,6.1NRT,285.1,7.7,D
46.61562,127.36359,304.43,1.03,1.01,2023-04-09,0206,T,59,6.1NRT,285.05,3.76,D
46.61388,127.37676,304.62,1.03,1.01,2023-04-09,0206,T,59,6.1NRT,284.86,3.9,D
46.15195,130.51949,315.81,1.04,1.02,2023-04-09,0206,T,76,6.1NRT,285.63,12.23,D
46.13056,130.65083,303.34,1.05,1.02,2023-04-09,0206,T,44,6.1NRT,285.11,3.32,D
46.84122,125.35581,308.43,1.17,1.08,2023-04-09,0206,T,61,6.1NRT,288.14,7.1,D
46.10619,130.68442,302.29,1.05,1.02,2023-04-09,0206,T,52,6.1NRT,282.5,3.44,D
46.13958,130.24901,310.23,1.03,1.01,2023-04-09,0206,T,46,6.1NRT,287.42,5.78,D
46.90418,124.39135,315.96,1.28,1.12,2023-04-09,0206,T,31,6.1NRT,290.41,10.46,D
46.12184,130.24324,311.27,1.03,1.01,2023-04-09,0206,T,45,6.1NRT,286.5,7.05,D
46.10941,130.32098,309.67,1.04,1.02,2023-04-09,0206,T,69,6.1NRT,288.24,5.7,D
46.10732,130.33403,312.06,1.04,1.02,2023-04-09,0206,T,72,6.1NRT,287.66,7.7,D
46.60516,126.80273,308.03,1.06,1.03,2023-04-09,0206,T,60,6.1NRT,284.67,5.76,D
46.58969,126.92413,309.38,1.05,1.02,2023-04-09,0206,T,68,6.1NRT,282.66,7.21,D
46.99573,123.02677,306.14,1.48,1.2,2023-04-09,0206,T,31,6.1NRT,291.02,4.91,D
46.87458,124.28273,322.79,1.29,1.13,2023-04-09,0206,T,69,6.1NRT,290.44,23.77,D
46.84888,124.53093,319.61,1.26,1.12,2023-04-09,0206,T,33,6.1NRT,291.36,14.84,D
46.44498,127.87746,301.27,1.01,1.01,2023-04-09,0206,T,44,6.1NRT,282.48,3.17,D
46.00799,130.77092,318.59,1.06,1.03,2023-04-09,0206,T,46,6.1NRT,282.8,14.84,D
45.98562,130.79163,328.7,1.06,1.03,2023-04-09,0206,T,46,6.1NRT,285.27,21.31,D
46.94378,123.41244,307.91,1.42,1.18,2023-04-09,0206,T,31,6.1NRT,289.64,5.58,D
46.84482,124.18364,311.13,1.31,1.13,2023-04-09,0206,T,62,6.1NRT,291.1,8.26,D
46.46956,127.35227,306.44,1.03,1.01,2023-04-09,0206,T,43,6.1NRT,283.2,4.7,D
45.95889,130.79019,337.04,1.06,1.03,2023-04-09,0206,T,62,6.1NRT,287.01,32.47,D
45.9567,130.80351,332.52,1.06,1.03,2023-04-09,0206,T,34,6.1NRT,286.44,25.21,D
45.91904,130.97366,319.56,1.07,1.03,2023-04-09,0206,T,79,6.1NRT,284.54,17.82,D
45.91682,130.98705,307.6,1.07,1.03,2023-04-09,0206,T,66,6.1NRT,283.73,7.11,D
46.42558,127.54322,309.13,1.02,1.01,2023-04-09,0206,T,68,6.1NRT,284.67,7.55,D
45.93217,130.8372,321.81,1.07,1.03,2023-04-09,0206,T,81,6.1NRT,286.23,17.9,D
45.91223,130.95737,312.02,1.07,1.03,2023-04-09,0206,T,44,6.1NRT,284.93,9.55,D
46.44969,127.29251,308.24,1.03,1.01,2023-04-09,0206,T,56,6.1NRT,286.04,5.65,D
46.44103,127.35806,305.53,1.03,1.01,2023-04-09,0206,T,44,6.1NRT,284.05,3.98,D
46.44248,127.27692,308.77,1.03,1.01,2023-04-09,0206,T,55,6.1NRT,285.43,5.92,D
45.90533,130.88454,308.61,1.07,1.03,2023-04-09,0206,T,67,6.1NRT,286.74,6.07,D
46.40236,127.50986,305,1.02,1.01,2023-04-09,0206,T,52,6.1NRT,284.12,4.14,D
45.91179,130.7885,323.59,1.06,1.03,2023-04-09,0206,T,75,6.1NRT,279,20.64,D
46.42113,127.29839,308.29,1.03,1.01,2023-04-09,0206,T,38,6.1NRT,285.88,5.49,D
45.90939,130.74577,317.72,1.06,1.03,2023-04-09,0206,T,63,6.1NRT,275.79,16.49,D
46.39494,127.4268,307.69,1.03,1.01,2023-04-09,0206,T,63,6.1NRT,284.31,5.63,D
46.73372,124.55951,310.68,1.25,1.11,2023-04-09,0206,T,43,6.1NRT,291.8,7.55,D
46.34822,127.70395,306.78,1.02,1.01,2023-04-09,0206,T,29,6.1NRT,284.45,4.89,D
46.33936,127.70148,310.23,1.02,1.01,2023-04-09,0206,T,69,6.1NRT,284.43,7.48,D
46.52084,126.23003,307.64,1.09,1.04,2023-04-09,0206,T,61,6.1NRT,289.72,5.4,D
46.35853,127.49179,308.55,1.02,1.01,2023-04-09,0206,T,66,6.1NRT,283.45,6.78,D
45.85379,130.86131,315.05,1.07,1.03,2023-04-09,0206,T,40,6.1NRT,282.71,11.94,D
46.34962,127.48935,303.38,1.02,1.01,2023-04-09,0206,T,21,6.1NRT,283.23,3.3,D
46.32688,127.65782,314.67,1.02,1.01,2023-04-09,0206,T,74,6.1NRT,286.8,10.36,D
46.69768,124.51853,313.65,1.26,1.11,2023-04-09,0206,T,68,6.1NRT,292.88,9.73,D
46.36821,127.21007,312.4,1.03,1.02,2023-04-09,0206,T,72,6.1NRT,286.02,8.35,D
46.35925,127.20766,309.83,1.03,1.02,2023-04-09,0206,T,52,6.1NRT,286.26,6.04,D
45.93303,130.1418,300.44,1.03,1.01,2023-04-09,0206,T,37,6.1NRT,283.63,3.27,D
46.34341,127.25778,327.17,1.03,1.01,2023-04-09,0206,T,50,6.1NRT,287.19,19.27,D
46.28773,127.6068,308.72,1.02,1.01,2023-04-09,0206,T,66,6.1NRT,286.15,5.29,D
46.40231,126.65354,311.39,1.06,1.03,2023-04-09,0206,T,69,6.1NRT,284.52,8.8,D
46.29966,127.44881,311.39,1.02,1.01,2023-04-09,0206,T,59,6.1NRT,285.89,7.37,D
46.29793,127.46178,309.74,1.02,1.01,2023-04-09,0206,T,51,6.1NRT,285.08,6.26,D
45.78857,130.8533,310.17,1.07,1.03,2023-04-09,0206,T,70,6.1NRT,288.28,7.73,D
46.32478,127.19173,307.9,1.03,1.02,2023-04-09,0206,T,56,6.1NRT,286.48,5.22,D
46.31957,127.23107,313.38,1.03,1.01,2023-04-09,0206,T,44,6.1NRT,286.76,8.3,D
46.31783,127.24419,318.3,1.03,1.01,2023-04-09,0206,T,52,6.1NRT,287.33,12.03,D
46.31609,127.25731,327.84,1.03,1.01,2023-04-09,0206,T,85,6.1NRT,289.2,22.31,D
46.29167,127.43999,312.63,1.02,1.01,2023-04-09,0206,T,71,6.1NRT,286.21,9.1,D
46.27417,127.56961,304.1,1.02,1.01,2023-04-09,0206,T,54,6.1NRT,286.42,4.09,D
45.75791,130.99182,304.13,1.08,1.04,2023-04-09,0206,T,56,6.1NRT,285.07,4.54,D
45.75568,131.00523,303.66,1.08,1.04,2023-04-09,0206,T,50,6.1NRT,286.07,4.34,D
46.25475,127.64465,306.46,1.02,1.01,2023-04-09,0206,T,29,6.1NRT,285.73,4.54,D
46.27908,127.39613,317.25,1.02,1.01,2023-04-09,0206,T,77,6.1NRT,286.53,12.49,D
46.28407,127.28931,315.82,1.03,1.01,2023-04-09,0206,T,25,6.1NRT,286.66,7.99,D
46.27886,127.32851,319.58,1.03,1.01,2023-04-09,0206,T,23,6.1NRT,286.93,10.75,D
46.22812,127.63733,308.01,1.02,1.01,2023-04-09,0206,T,65,6.1NRT,285.99,6.23,D
46.21587,127.72735,303.76,1.01,1.01,2023-04-09,0206,T,51,6.1NRT,285.48,3.33,D
46.59404,124.53884,312.89,1.25,1.11,2023-04-09,0206,T,64,6.1NRT,290.72,10.3,D
46.30239,127.00824,312.3,1.04,1.02,2023-04-09,0206,T,71,6.1NRT,285.98,9.39,D
46.27655,127.206,309.25,1.03,1.02,2023-04-09,0206,T,40,6.1NRT,286.85,4.57,D
46.27138,127.24525,314.48,1.03,1.01,2023-04-09,0206,T,74,6.1NRT,286.6,8.06,D
46.26966,127.25833,320.09,1.03,1.01,2023-04-09,0206,T,79,6.1NRT,286.48,12.93,D
46.22797,127.57043,311.89,1.02,1.01,2023-04-09,0206,T,51,6.1NRT,286.35,8.57,D
46.19823,127.78902,307.28,1.01,1.01,2023-04-09,0206,T,51,6.1NRT,286.36,5.57,D
46.19647,127.80183,311.1,1.01,1.01,2023-04-09,0206,T,70,6.1NRT,284.99,8.34,D
46.28653,127.05878,316.39,1.04,1.02,2023-04-09,0206,T,70,6.1NRT,287.06,11.25,D
46.28481,127.072,319.8,1.04,1.02,2023-04-09,0206,T,79,6.1NRT,287.51,14.02,D
46.24862,127.34734,321.35,1.03,1.01,2023-04-09,0206,T,51,6.1NRT,286.81,13.27,D
46.27755,127.05643,321.14,1.04,1.02,2023-04-09,0206,T,76,6.1NRT,287.65,15.36,D
46.27584,127.06962,326.34,1.04,1.02,2023-04-09,0206,T,84,6.1NRT,287.65,20.87,D
46.2466,127.29275,314.38,1.03,1.01,2023-04-09,0206,T,70,6.1NRT,286.92,8.18,D
46.24488,127.30577,310.79,1.03,1.01,2023-04-09,0206,T,49,6.1NRT,286.58,5.38,D
45.82012,130.20718,304.24,1.04,1.02,2023-04-09,0206,T,58,6.1NRT,285.05,5.33,D
45.53949,131.86884,303.6,1.16,1.07,2023-04-09,0206,T,54,6.1NRT,286.48,4.45,D
46.24284,127.25114,307.79,1.03,1.01,2023-04-09,0206,T,10,6.1NRT,285.92,3.46,D
46.24111,127.26421,311.18,1.03,1.01,2023-04-09,0206,T,52,6.1NRT,285.85,5.9,D
46.23077,127.34252,320.47,1.03,1.01,2023-04-09,0206,T,73,6.1NRT,287.53,12.99,D
46.23904,127.2095,315.9,1.03,1.01,2023-04-09,0206,T,75,6.1NRT,286.94,11.06,D
46.23733,127.22259,311.64,1.03,1.01,2023-04-09,0206,T,70,6.1NRT,286.33,7.31,D
46.15229,127.85595,306.2,1.01,1,2023-04-09,0206,T,61,6.1NRT,286.14,5.24,D
46.12238,127.86816,305.3,1.01,1,2023-04-09,0206,T,58,6.1NRT,285.46,4.53,D
46.12061,127.88093,306.29,1.01,1,2023-04-09,0206,T,60,6.1NRT,286.1,5.26,D
45.66794,130.85617,302.46,1.07,1.03,2023-04-09,0206,T,52,6.1NRT,283.57,6.46,D
46.18179,127.36369,317.82,1.02,1.01,2023-04-09,0206,T,77,6.1NRT,286.78,12.57,D
46.14513,127.63535,303.85,1.02,1.01,2023-04-09,0206,T,52,6.1NRT,286.13,4.37,D
